concentration,electric_field,gap_mm,pressure,ne,ni,CF4,ErrCF4,Ar_dbleStar,ErrAr_dbleStar,CF3,ErrCF3,Ar_3rd,ErrAr_3rd,Ar_696,ErrAr_696,Ar_727,ErrAr_727,Ar_750,ErrAr_750,Ar_763,ErrAr_763,Ar_772,ErrAr_772,Ar_794,ErrAr_794
1.0,11.1,0.1957,0.05,90.07,88.81,0.7660708337959365,0.09222409085065034,64.99389363828134,0.8494663822977051,0.11102475852115022,0.03510911135970223,0.2997668480071056,0.057690156797009354,37.80393027645165,0.6478558659218456,37.80393027645165,0.6478558659218456,42.433662706783615,0.6863808822504156,42.433662706783615,0.6863808822504156,37.80393027645165,0.6478558659218456,40.10214277783946,0.6672578750445973
1.0,12.3,0.1807,0.05,91.3,90.11,0.7995618838992333,0.09358164014586562,61.69769989047098,0.8220516361866722,0.08762322015334063,0.03097948657991446,0.20810514786418402,0.04774259521950355,36.36363636363637,0.6311001222732939,36.36363636363637,0.6311001222732939,40.580503833515884,0.666689059957643,40.580503833515884,0.666689059957643,36.36363636363637,0.6311001222732939,38.35706462212487,0.6481675630016863
1.0,12.3,0.1807,0.05,91.3,90.11,0.7995618838992333,0.09358164014586562,61.69769989047098,0.8220516361866722,0.08762322015334063,0.03097948657991446,0.20810514786418402,0.04774259521950355,36.36363636363637,0.6311001222732939,36.36363636363637,0.6311001222732939,40.580503833515884,0.666689059957643,40.580503833515884,0.666689059957643,36.36363636363637,0.6311001222732939,38.35706462212487,0.6481675630016863
1.0,13.7,1.3416,1.0,87.07,93.72,0.4938555185482945,0.07531226052948203,1528.8733203169866,4.190361383094009,0.11485012059262663,0.036318797061770755,0.0,0.0,563.7303319168485,2.5444939890353737,563.7303319168485,2.5444939890353737,658.1486160560469,2.749335336438742,658.1486160560469,2.749335336438742,563.7303319168485,2.5444939890353737,606.9254622717355,2.6401792085508986
1.0,18.1,0.57,1.0,148.87,152.0,0.5239470679116007,0.05932532321037044,834.6073755625713,2.367759103097287,0.11419359172432324,0.027696014144002554,0.0,0.0,353.4761872774904,1.5409072082272939,353.4761872774904,1.5409072082272939,407.9196614495869,1.6553267186996878,407.9196614495869,1.6553267186996878,353.4761872774904,1.5409072082272939,378.9010546114059,1.5953622552705036
1.0,18.7,0.1399,0.05,109.11,106.98,0.8065255246998442,0.08597590981254569,47.273393822747686,0.658227637099275,0.11914581614884062,0.03304510379858848,1.0264870314361654,0.09699390747189408,28.008431857758225,0.5066547506584274,28.008431857758225,0.5066547506584274,31.225368893776924,0.5349602473655023,31.225368893776924,0.5349602473655023,28.008431857758225,0.5066547506584274,29.538997342131793,0.520314102364119
1.0,18.7,0.1399,0.05,109.11,106.98,0.8065255246998442,0.08597590981254569,47.273393822747686,0.658227637099275,0.11914581614884062,0.03304510379858848,1.0264870314361654,0.09699390747189408,28.008431857758225,0.5066547506584274,28.008431857758225,0.5066547506584274,31.225368893776924,0.5349602473655023,31.225368893776924,0.5349602473655023,28.008431857758225,0.5066547506584274,29.538997342131793,0.520314102364119
1.0,18.7,0.501,1.0,120.76,122.62,0.5216959258032461,0.06572750855576161,779.9354090758529,2.541369226326004,0.11593242795627691,0.030984244673517233,0.0,0.0,332.7095064590924,1.659858446803246,332.7095064590924,1.659858446803246,384.80457105001653,1.7850835956916111,384.80457105001653,1.7850835956916111,332.7095064590924,1.659858446803246,356.7489234845975,1.7187779892860227
1.0,25.7,0.2222,1.0,115.82,115.86,0.5007770678639268,0.06575525043916343,473.68330167501296,2.022331084583081,0.13814539803142808,0.03453634950785702,0.0,0.0,223.5537903643585,1.3893102459340827,223.5537903643585,1.3893102459340827,256.0179589017441,1.4867687874144055,256.0179589017441,1.4867687874144055,223.5537903643585,1.3893102459340827,238.96563633223968,1.4364018184980212
1.0,28.5,0.118,0.05,125.01,121.53,0.9679225661947044,0.08799296056315495,39.028877689784814,0.558754011202314,0.09599232061435085,0.02771059607341616,1.9518438524918005,0.12495399849462689,22.75017998560115,0.42659920409482066,22.75017998560115,0.42659920409482066,25.10999120070394,0.44817838022018847,25.10999120070394,0.44817838022018847,22.75017998560115,0.42659920409482066,23.84609231261499,0.4367533379639612
1.0,28.5,0.118,0.05,125.01,121.53,0.9679225661947044,0.08799296056315495,39.028877689784814,0.558754011202314,0.09599232061435085,0.02771059607341616,1.9518438524918005,0.12495399849462689,22.75017998560115,0.42659920409482066,22.75017998560115,0.42659920409482066,25.10999120070394,0.44817838022018847,25.10999120070394,0.44817838022018847,22.75017998560115,0.42659920409482066,23.84609231261499,0.4367533379639612
1.0,31.6,0.1143,0.05,128.21,124.03,0.9359644333515326,0.0854414721948625,37.383979408782466,0.5399851472013407,0.08579673972389049,0.025868690354538645,2.456906637547773,0.13843100654628226,21.69097574292177,0.4113188323355498,21.69097574292177,0.4113188323355498,23.991888308244285,0.4325848100417143,23.991888308244285,0.4325848100417143,21.69097574292177,0.4113188323355498,22.759535137664766,0.4213284092058187
1.0,31.6,0.1143,0.05,128.21,124.03,0.9359644333515326,0.0854414721948625,37.383979408782466,0.5399851472013407,0.08579673972389049,0.025868690354538645,2.456906637547773,0.13843100654628226,21.69097574292177,0.4113188323355498,21.69097574292177,0.4113188323355498,23.991888308244285,0.4325848100417143,23.991888308244285,0.4325848100417143,21.69097574292177,0.4113188323355498,22.759535137664766,0.4213284092058187
1.0,31.6,0.1361,1.0,111.17,110.55,0.44976162633804084,0.06360589918022376,353.17981469820995,1.7823957352307305,0.15291895295493388,0.03708829383482649,0.0,0.0,174.7233965998021,1.2536656572949065,174.7233965998021,1.2536656572949065,200.13492848790142,1.3417377606951817,200.13492848790142,1.3417377606951817,174.7233965998021,1.2536656572949065,186.8219843482954,1.2963437778320173
1.0,35.1,0.1129,1.0,114.39,113.72,0.45458519101320044,0.06303962366402638,309.8172917213043,1.6457307982516085,0.1049042748492001,0.030283255661664083,0.0,0.0,155.88775242591134,1.1673792452223863,155.88775242591134,1.1673792452223863,177.74280968616137,1.2465278630321552,177.74280968616137,1.2465278630321552,155.88775242591134,1.1673792452223863,165.90611067400997,1.2043068626568338
1.0,43.3,0.075,1.0,93.34,92.55,0.40711377758731515,0.06604257556212745,238.77223055496034,1.5994033818911093,0.17141632740518534,0.042854081851296334,0.0,0.0,125.26248125133918,1.158448167209194,125.26248125133918,1.158448167209194,142.75766016713092,1.2367041333421036,142.75766016713092,1.2367041333421036,125.26248125133918,1.158448167209194,133.38332976215983,1.195409985237915
1.0,43.3,0.1078,0.05,133.17,128.05,1.081324622662762,0.09011038522189684,31.31335886460915,0.48491054414546647,0.12014718029586244,0.03003679507396561,3.003679507396561,0.15018397536982805,18.90065330029286,0.376734339404098,18.90065330029286,0.376734339404098,20.49260343921304,0.39227927871469487,20.49260343921304,0.39227927871469487,18.90065330029286,0.376734339404098,19.59900878576256,0.3836311413815365
1.0,43.3,0.1078,0.05,133.17,128.05,1.081324622662762,0.09011038522189684,31.31335886460915,0.48491054414546647,0.12014718029586244,0.03003679507396561,3.003679507396561,0.15018397536982805,18.90065330029286,0.376734339404098,18.90065330029286,0.376734339404098,20.49260343921304,0.39227927871469487,20.49260343921304,0.39227927871469487,18.90065330029286,0.376734339404098,19.59900878576256,0.3836311413815365
1.0,44.1,0.05,0.2,96.89,95.54,0.7224687790277634,0.0863515354044871,66.05428836825266,0.8256786046031582,0.14449375580555268,0.03861758062518259,0.3612343895138817,0.061059756250383075,38.07410465476313,0.6268669476338203,38.07410465476313,0.6268669476338203,42.85271957890391,0.6650429845634024,42.85271957890391,0.6650429845634024,38.07410465476313,0.6268669476338203,40.25183197440396,0.6445451541333882
