concentration,Ar_750,ErrAr_750
0.001,86.4372,0.09297165024883279
0.005,85.87469999999999,0.09266833645768015
0.01,85.22590000000001,0.09231786550003435
0.05,80.44460000000001,0.08969095955753366
0.1,75.2137,0.08672583182558104
0.2,65.27229999999999,0.08079166134939506
0.5,38.5295,0.062072121983366715
1.0,0.0,0.0
