N2 concentration (%),1.0bar,Err 1.0bar,2.0bar,Err 2.0bar,3.0bar,Err 3.0bar,4.0bar,Err 4.0bar,5.0bar,Err 5.0bar
0.1,0.01931807671804918,7.226589200311391e-05,0.01133326591873551,5.197789527022333e-05,0.00636600203622973,2.935998597550357e-05,0.004518511658638548,3.584379602783244e-05,0.0029441384027320753,0.00012392817049063304
0.5,0.018175036975350535,0.00010942363855024652,0.008998552521888328,2.5339501391498723e-05,0.005536240053836797,4.119607521863239e-05,0.004843030513855525,3.49334419320977e-06,0.002640121412904018,0.00010268693791021873
1.0,0.0171997788780116,1.128409843724823e-05,0.00830681958997535,4.076392852415435e-05,0.008365288954068368,7.834997000165118e-05,0.004998490793819316,6.099921001420736e-05,0.004690688111918709,4.3677646055709576e-05
5.0,0.012309410586897438,4.22388896921342e-05,0.006212033442531831,4.070496731552837e-05,0.0023619653014685296,4.1101806442060034e-05,0.002953534388515526,9.187168822529456e-05,0.0032756964219411624,2.5035146456281422e-05
10.0,0.011767880715796906,5.4729409601214814e-05,0.003956210477802558,2.7050832686512875e-05,0.0027300217997342406,8.28643647782948e-05,0.0030142908745623156,5.423524259283094e-05,0.0014852756701407158,3.679354762836976e-06
20.0,0.0067307006562053896,8.873937726117847e-05,0.00481355096713801,3.388944473400749e-05,0.00375182384250351,3.7380485252791994e-05,0.00274604144661219,9.068524732121696e-05,2.8560479102545625e-05,5.675888843340565e-05
50.0,0.0020694602686409736,3.645040110358583e-05,0.002182594509189727,1.7415080346244423e-05,0.00319169201518736,2.3526789710264905e-05,0.0010282725189057708,2.735153167735026e-06,0.0007997320543833264,7.91127466258731e-06
100.0,0.0036518576107716387,0.0003179360507166338,0.002048883950188038,0.0001446661289951506,-0.004140464811434137,0.0001278369334847952,0.00044710481166407144,4.375224234357737e-06,-0.0007000165326442468,4.059328366424873e-05
