level,gas,state_name,type,energy_eV,n_events
0,N2, ELASTIC ANISOTROPIC          NITROGEN            ,elastic,0.0,199372787.0
1,N2, IONISATION N2+ X2SIGMA VIB=0     ELOSS=  15.581  ,ionisation,15.581,270648.0
2,N2, IONISATION N2+ X2SIGMA VIB>0     ELOSS=  15.855  ,ionisation,15.855,67004.0
3,N2, IONISATION N2+ A2PI    VIB=0     ELOSS=  16.699  ,ionisation,16.699,79664.0
4,N2, IONISATION N2+ A2PI    VIB=1     ELOSS=  16.935  ,ionisation,16.935,118346.0
5,N2, IONISATION N2+ A2PI    VIB>1     ELOSS=  17.171  ,ionisation,17.171,192806.0
6,N2, IONISATION N2+ B2SIGMA           ELOSS=  18.751  ,ionisation,18.751,92307.0
7,N2, IONISATION N2+ C2SIGMA           ELOSS=  23.591  ,ionisation,23.591,8934.0
8,N2," DISSOC ION (N+,N)                ELOSS=  24.294  ",ionisation,24.294,10492.0
9,N2," DISSOC ION (N+,N*)               ELOSS=  24.4    ",ionisation,24.4,2065.0
10,N2," DISSOC ION (N+*,N)               ELOSS=  35.7    ",ionisation,35.7,46.0
11,N2," DISSOC ION (N++,N) AND (N+,N+)   ELOSS=  38.8    ",ionisation,38.8,96.0
12,N2, ATTACHMENT                                       ,attachment,0.0,0.0
13,N2, ROTATION  2-0                    ELOSS=  -0.00148,superelastic,-0.00148008,141069.0
14,N2, ROTATION  3-1                    ELOSS=  -0.00247,superelastic,-0.0024668,119113.0
15,N2, ROTATION  4-2                    ELOSS=  -0.00345,superelastic,-0.00345352,316524.0
16,N2, ROTATION  5-3                    ELOSS=  -0.00444,superelastic,-0.00444024,186609.0
17,N2, ROTATION  6-4                    ELOSS=  -0.00543,superelastic,-0.00542696,407728.0
18,N2, ROTATION  7-5                    ELOSS=  -0.00641,superelastic,-0.00641368,210614.0
19,N2, ROTATION  8-6                    ELOSS=  -0.00740,superelastic,-0.0074004,415501.0
20,N2, ROTATION  9-7                    ELOSS=  -0.00839,superelastic,-0.00838712,197450.0
21,N2, ROTATION 10-8                    ELOSS=  -0.00937,superelastic,-0.00937384,363915.0
22,N2, ROTATION 11-9                    ELOSS=  -0.0104 ,superelastic,-0.0103606,162638.0
23,N2, ROTATION 12-10                   ELOSS=  -0.0113 ,superelastic,-0.0113473,281282.0
24,N2, ROTATION 13-11                   ELOSS=  -0.0123 ,superelastic,-0.012334,119122.0
25,N2, ROTATION 14-12                   ELOSS=  -0.0133 ,superelastic,-0.0133207,195710.0
26,N2, ROTATION 15-13                   ELOSS=  -0.0143 ,superelastic,-0.0143074,78327.0
27,N2, ROTATION 16-14                   ELOSS=  -0.0153 ,superelastic,-0.0152942,122273.0
