level,gas,state_name,type,energy_eV,n_events
0,N2, ELASTIC ANISOTROPIC          NITROGEN            ,elastic,0.0,497216994.0
1,N2, IONISATION N2+ X2SIGMA VIB=0     ELOSS=  15.581  ,ionisation,15.581,333534.0
2,N2, IONISATION N2+ X2SIGMA VIB>0     ELOSS=  15.855  ,ionisation,15.855,83166.0
3,N2, IONISATION N2+ A2PI    VIB=0     ELOSS=  16.699  ,ionisation,16.699,95945.0
4,N2, IONISATION N2+ A2PI    VIB=1     ELOSS=  16.935  ,ionisation,16.935,141151.0
5,N2, IONISATION N2+ A2PI    VIB>1     ELOSS=  17.171  ,ionisation,17.171,228484.0
6,N2, IONISATION N2+ B2SIGMA           ELOSS=  18.751  ,ionisation,18.751,104218.0
7,N2, IONISATION N2+ C2SIGMA           ELOSS=  23.591  ,ionisation,23.591,8077.0
8,N2," DISSOC ION (N+,N)                ELOSS=  24.294  ",ionisation,24.294,6141.0
9,N2," DISSOC ION (N+,N*)               ELOSS=  24.4    ",ionisation,24.4,1464.0
10,N2," DISSOC ION (N+*,N)               ELOSS=  35.7    ",ionisation,35.7,16.0
11,N2," DISSOC ION (N++,N) AND (N+,N+)   ELOSS=  38.8    ",ionisation,38.8,33.0
12,N2, ATTACHMENT                                       ,attachment,0.0,0.0
13,N2, ROTATION  2-0                    ELOSS=  -0.00148,superelastic,-0.00148008,392435.0
14,N2, ROTATION  3-1                    ELOSS=  -0.00247,superelastic,-0.0024668,334069.0
15,N2, ROTATION  4-2                    ELOSS=  -0.00345,superelastic,-0.00345352,883398.0
16,N2, ROTATION  5-3                    ELOSS=  -0.00444,superelastic,-0.00444024,519006.0
17,N2, ROTATION  6-4                    ELOSS=  -0.00543,superelastic,-0.00542696,1134376.0
18,N2, ROTATION  7-5                    ELOSS=  -0.00641,superelastic,-0.00641368,586101.0
19,N2, ROTATION  8-6                    ELOSS=  -0.00740,superelastic,-0.0074004,1159459.0
20,N2, ROTATION  9-7                    ELOSS=  -0.00839,superelastic,-0.00838712,551821.0
21,N2, ROTATION 10-8                    ELOSS=  -0.00937,superelastic,-0.00937384,1016607.0
22,N2, ROTATION 11-9                    ELOSS=  -0.0104 ,superelastic,-0.0103606,452329.0
23,N2, ROTATION 12-10                   ELOSS=  -0.0113 ,superelastic,-0.0113473,785767.0
24,N2, ROTATION 13-11                   ELOSS=  -0.0123 ,superelastic,-0.012334,331421.0
25,N2, ROTATION 14-12                   ELOSS=  -0.0133 ,superelastic,-0.0133207,544620.0
26,N2, ROTATION 15-13                   ELOSS=  -0.0143 ,superelastic,-0.0143074,219195.0
27,N2, ROTATION 16-14                   ELOSS=  -0.0153 ,superelastic,-0.0152942,342268.0
28,N2, ROTATION 17-15                   ELOSS=  -0.0163 ,superelastic,-0.0162809,131452.0
29,N2, ROTATION 18-16                   ELOSS=  -0.0173 ,superelastic,-0.0172676,195809.0
30,N2, ROTATION 19-17                   ELOSS=  -0.0183 ,superelastic,-0.0182543,71404.0
31,N2, ROTATION 20-18                   ELOSS=  -0.0192 ,superelastic,-0.019241,102031.0
32,N2, ROTATION 21-19                   ELOSS=  -0.0202 ,superelastic,-0.0202278,35111.0
33,N2, ROTATION 22-20                   ELOSS=  -0.0212 ,superelastic,-0.0212145,48743.0
34,N2, ROTATION 23-21                   ELOSS=  -0.0222 ,superelastic,-0.0222012,16326.0
35,N2, ROTATION 24-22                   ELOSS=  -0.0232 ,superelastic,-0.0231879,21189.0
36,N2, ROTATION 25-23                   ELOSS=  -0.0242 ,superelastic,-0.0241746,6805.0
37,N2, ROTATION 26-24                   ELOSS=  -0.0252 ,superelastic,-0.0251614,8372.0
38,N2, ROTATION 27-25                   ELOSS=  -0.0261 ,superelastic,-0.0261481,2748.0
39,N2, ROTATION 28-26                   ELOSS=  -0.0271 ,superelastic,-0.0271348,3172.0
40,N2, ROTATION 29-27                   ELOSS=  -0.0281 ,superelastic,-0.0281215,908.0
41,N2, ROTATION 30-28                   ELOSS=  -0.0291 ,superelastic,-0.0291082,1165.0
42,N2, ROTATION 31-29                   ELOSS=  -0.0301 ,superelastic,-0.030095,285.0
43,N2, ROTATION 32-30                   ELOSS=  -0.0311 ,superelastic,-0.0310817,313.0
44,N2, ROTATION 33-31                   ELOSS=  -0.0321 ,superelastic,-0.0320684,103.0
45,N2, ROTATION 34-32                   ELOSS=  -0.0331 ,superelastic,-0.0330551,87.0
46,N2, ROTATION 35-33                   ELOSS=  -0.0340 ,superelastic,-0.0340418,30.0
47,N2, ROTATION 36-34                   ELOSS=  -0.0350 ,superelastic,-0.0350286,24.0
48,N2, ROTATION 37-35                   ELOSS=  -0.0360 ,superelastic,-0.0360153,3.0
49,N2, ROTATION 38-36                   ELOSS=  -0.0370 ,superelastic,-0.037002,5.0
50,N2, ROTATION 39-37                   ELOSS=  -0.0380 ,superelastic,-0.0379887,3.0
51,N2, ROTATION 0-2                     ELOSS=   0.00148,inelastic,0.00148008,417567.0
52,N2, ROTATION 1-3                     ELOSS=   0.00247,inelastic,0.0024668,367136.0
53,N2, ROTATION 2-4                     ELOSS=   0.00345,inelastic,0.00345352,1009290.0
54,N2, ROTATION 3-5                     ELOSS=   0.00444,inelastic,0.00444024,615955.0
55,N2, ROTATION 4-6                     ELOSS=   0.00543,inelastic,0.00542696,1399215.0
56,N2, ROTATION 5-7                     ELOSS=   0.00641,inelastic,0.00641368,753116.0
57,N2, ROTATION 6-8                     ELOSS=   0.00740,inelastic,0.0074004,1543383.0
58,N2, ROTATION 7-9                     ELOSS=   0.00839,inelastic,0.00838712,763312.0
59,N2, ROTATION 8-10                    ELOSS=   0.00937,inelastic,0.00937384,1459122.0
60,N2, ROTATION 9-11                    ELOSS=   0.0104 ,inelastic,0.0103606,677006.0
61,N2, ROTATION 10-12                   ELOSS=   0.0113 ,inelastic,0.0113473,1222393.0
62,N2, ROTATION 11-13                   ELOSS=   0.0123 ,inelastic,0.012334,535405.0
63,N2, ROTATION 12-14                   ELOSS=   0.0133 ,inelastic,0.0133207,915696.0
64,N2, ROTATION 13-15                   ELOSS=   0.0143 ,inelastic,0.0143074,382897.0
65,N2, ROTATION 14-16                   ELOSS=   0.0153 ,inelastic,0.0152942,620535.0
66,N2, ROTATION 15-17                   ELOSS=   0.0163 ,inelastic,0.0162809,245901.0
67,N2, ROTATION 16-18                   ELOSS=   0.0173 ,inelastic,0.0172676,382573.0
68,N2, ROTATION 17-19                   ELOSS=   0.0183 ,inelastic,0.0182543,144309.0
69,N2, ROTATION 18-20                   ELOSS=   0.0192 ,inelastic,0.019241,214711.0
70,N2, ROTATION 19-21                   ELOSS=   0.0202 ,inelastic,0.0202278,77929.0
71,N2, ROTATION 20-22                   ELOSS=   0.0212 ,inelastic,0.0212145,111036.0
72,N2, ROTATION 21-23                   ELOSS=   0.0222 ,inelastic,0.0222012,38337.0
73,N2, ROTATION 22-24                   ELOSS=   0.0232 ,inelastic,0.0231879,52167.0
74,N2, ROTATION 23-25                   ELOSS=   0.0242 ,inelastic,0.0241746,17316.0
75,N2, ROTATION 24-26                   ELOSS=   0.0252 ,inelastic,0.0251614,22443.0
76,N2, ROTATION 25-27                   ELOSS=   0.0261 ,inelastic,0.0261481,7316.0
77,N2, ROTATION 26-28                   ELOSS=   0.0271 ,inelastic,0.0271348,8956.0
