level,gas,state_name,type,energy_eV,n_events
44,CF4, NEUTRAL DISS DIPOLE F=0.04036   ELOSS=   17.13   ,inelastic,17.13,1228.0
45,CF4, NEUTRAL DISS DIPOLE F=0.03298   ELOSS=   17.38   ,inelastic,17.38,1117.0
46,CF4, NEUTRAL DISS DIPOLE F=0.02593   ELOSS=   17.63   ,inelastic,17.63,998.0
47,CF4, NEUTRAL DISS DIPOLE F=0.01802   ELOSS=   17.88   ,inelastic,17.88,748.0
48,CF4, NEUTRAL DISS DIPOLE F=0.01287   ELOSS=   18.13   ,inelastic,18.13,589.0
49,CF4, NEUTRAL DISS DIPOLE F=0.00830   ELOSS=   18.38   ,inelastic,18.38,450.0
50,CF4, NEUTRAL DISS DIPOLE F=0.00698   ELOSS=   18.63   ,inelastic,18.63,312.0
51,CF4, NEUTRAL DISS DIPOLE F=0.00581   ELOSS=   18.88   ,inelastic,18.88,185.0
52,CF4, NEUTRAL DISS DIPOLE F=0.00502   ELOSS=   19.13   ,inelastic,19.13,123.0
53,CF4, NEUTRAL DISS DIPOLE F=0.00398   ELOSS=   19.38   ,inelastic,19.38,71.0
54,CF4, NEUTRAL DISS DIPOLE F=0.00189   ELOSS=   19.63   ,inelastic,19.63,64.0
55,,,,,40.0
56,,,,,20.0
57,,,,,22.0
58,,,,,13.0
